condition,case,variant,episode,seed,target_index,group_size,hit_count,target_covered,group_complete,group_coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s,closest_approach_m
formal_ablation_no_gru_case2,case2,no_gru,1,99401,0,3,3,1,1,1,0.20000000000000284,0.0666666666666688,0.8379012928100052,2.539197048103273,26.900000000000247,2.539197048103273
formal_ablation_no_gru_case2,case2,no_gru,1,99401,1,3,3,1,1,1,0.15000000000000213,0.06666666666666643,0.42662333191482293,1.8318234734480274,27.500000000000256,1.7700099170542005
formal_ablation_no_gru_case2,case2,no_gru,1,99401,2,3,3,1,1,1,0.10000000000000142,0.03333333333333499,0.5906719117453151,0.9585841421961644,29.25000000000028,0.5225276414580527
formal_ablation_no_gru_case2,case2,no_gru,1,99401,3,3,3,1,1,1,0.10000000000000142,0.04444444444444429,0.32532964429053296,1.7734423574733398,29.85000000000029,1.307131379569362
formal_ablation_no_gru_case2,case2,no_gru,1,99401,4,2,2,1,1,1,0.10000000000000142,0.05000000000000071,0.3845524645371394,1.226833475613478,26.200000000000237,1.1664986326394713
formal_ablation_no_gru_case2,case2,no_gru,1,99401,5,2,2,1,1,1,0.10000000000000142,0.05000000000000071,0.7724842642924487,1.5040638864481428,28.100000000000264,1.5040638864481428
formal_ablation_no_gru_case2,case2,no_gru,1,99401,6,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.7182586911518845,0.7350638414421033,29.550000000000285,0.7350638414421033
formal_ablation_no_gru_case2,case2,no_gru,1,99401,7,2,2,1,1,1,0.10000000000000142,0.05000000000000071,0.10206569815619981,2.300189502191671,30.850000000000303,1.8866903794004068
formal_ablation_no_gru_case2,case2,no_gru,2,99402,0,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.8386842977392298,1.1525495591447783,25.400000000000226,0.8816345506532829
formal_ablation_no_gru_case2,case2,no_gru,2,99402,1,3,3,1,1,1,0.10000000000000142,0.04444444444444547,0.2823179764704509,1.9549514530676078,27.90000000000026,1.4963900683290952
formal_ablation_no_gru_case2,case2,no_gru,2,99402,2,3,3,1,1,1,0.10000000000000142,0.04444444444444429,0.5490933592547156,0.6936246776742697,25.450000000000227,0.6829633737280819
formal_ablation_no_gru_case2,case2,no_gru,2,99402,3,3,3,1,1,1,0.15000000000000213,0.06666666666666761,0.8666867728325999,0.7961424933178057,28.300000000000267,0.7961424933178057
formal_ablation_no_gru_case2,case2,no_gru,2,99402,4,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.4023067448764571,1.717366752837949,27.90000000000026,1.6235664631102635
formal_ablation_no_gru_case2,case2,no_gru,2,99402,5,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.2576250014869944,0.8277254195796047,31.95000000000032,0.8277254195796047
formal_ablation_no_gru_case2,case2,no_gru,2,99402,6,2,2,1,1,1,0.10000000000000142,0.05000000000000071,0.6207486790127646,1.490633610203628,30.300000000000296,1.0782448859217684
formal_ablation_no_gru_case2,case2,no_gru,2,99402,7,2,2,1,1,1,0.15000000000000213,0.07500000000000107,0.46749753034090996,2.5607919581906096,28.900000000000276,1.6140205265684098
formal_ablation_no_gru_case2,case2,no_gru,3,99403,0,3,3,1,1,1,0.15000000000000213,0.06666666666666761,0.45841099158144843,1.1687663628656642,25.450000000000227,0.583729965345421
formal_ablation_no_gru_case2,case2,no_gru,3,99403,1,3,3,1,1,1,0.15000000000000213,0.06666666666666643,0.5411434912424652,1.0510836168488709,29.30000000000028,1.0510836168488709
formal_ablation_no_gru_case2,case2,no_gru,3,99403,2,3,3,1,1,1,0.10000000000000142,0.04444444444444429,0.49250161153683614,2.3348579940198673,25.850000000000232,1.2517694899560894
formal_ablation_no_gru_case2,case2,no_gru,3,99403,3,3,3,1,1,1,0.05000000000000071,0.022222222222223326,0.27314774612196935,1.1308347987207148,29.20000000000028,0.9448192984488243
formal_ablation_no_gru_case2,case2,no_gru,3,99403,4,2,2,1,1,1,0.0,0.0,0.29765417308009706,1.737069476218557,25.200000000000223,1.737069476218557
formal_ablation_no_gru_case2,case2,no_gru,3,99403,5,2,2,1,1,1,0.10000000000000142,0.05000000000000071,0.3287595686634626,0.7806759980095382,26.600000000000243,0.7806759980095382
formal_ablation_no_gru_case2,case2,no_gru,3,99403,6,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.6791718400018252,2.2577817445876183,28.850000000000275,1.6334224456763256
formal_ablation_no_gru_case2,case2,no_gru,3,99403,7,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.7560374186013206,1.521240153164634,26.50000000000024,1.0553621634251826
formal_ablation_no_gru_case2,case2,no_gru,4,99404,0,3,3,1,1,1,0.20000000000000284,0.07777777777777928,0.4354696435571503,0.7741521325325116,28.250000000000266,0.6023428668189424
